transaction_id,date,customer_id,product_id,category,region,sales_amount,quantity,discount_percent,tax_amount,shipping_cost,total_amount,status,payment_method,customer_segment,delivery_days,rating,is_repeat_customer,promotion_applied,season,year,month
19466,2023-01-13,1723,4865,Beauty,South,2617.96,14,25,209.44,29.86,2202.77,Shipped,Bank Transfer,Standard,17,4,False,True,Winter,2023,1
19467,2021-02-02,4357,1788,Food,West,,5,20,284.06,42.03,3166.68,Cancelled,Debit Card,Premium,10,1,True,True,Winter,2021,2
19468,2021-01-19,2193,3266,Furniture,North,,20,15,308.06,4.65,3585.81,Pending,Bank Transfer,Basic,2,4,True,True,Winter,2021,1
19469,2024-07-19,2947,6722,Beauty,East,866.5,19,30,69.32,35.35,711.22,Cancelled,Bank Transfer,Premium,5,3,False,True,Summer,2024,7
19470,2021-09-09,3264,3724,Home,East,4167.62,7,20,333.41,48.09,3715.6,Returned,PayPal,Basic,23,2,True,True,Fall,2021,9
19471,2021-12-18,2838,5137,,South,4482.23,15,30,358.58,45.69,3541.83,Pending,Cash,Standard,17,4,True,True,Winter,2021,12
19472,2020-07-03,4882,3504,Books,West,,6,5,307.02,22.81,3975.66,Returned,Credit Card,Standard,26,3,False,False,Summer,2020,7
19473,2020-03-03,1386,2225,Food,North,23.3,11,10,1.86,25.55,48.38,Delivered,PayPal,VIP,1,3,True,False,Spring,2020,3
19474,2020-07-03,4741,7618,Beauty,West,4406.03,6,20,352.48,37.64,3914.94,Returned,Bank Transfer,Premium,21,2,True,False,Summer,2020,7
19475,2023-07-09,1950,3789,Food,West,2186.19,20,5,174.9,25.62,2277.4,Pending,PayPal,VIP,19,5,True,True,Summer,2023,7
19476,2021-04-30,2051,2332,Electronics,South,527.66,8,20,42.21,44.72,509.06,Shipped,Credit Card,Standard,21,5,False,False,Spring,2021,4
19477,2020-03-27,1077,2922,Home,East,2290.08,12,15,183.21,20.22,2150.0,Returned,Bank Transfer,Premium,12,5,True,True,Spring,2020,3
19478,2021-04-09,671,9884,Clothing,Central,,7,10,279.39,8.41,3430.92,Returned,Cash,Basic,15,,True,True,Spring,2021,4
19479,2024-12-16,4391,4654,Clothing,North,2712.67,20,30,217.01,,2134.64,Pending,PayPal,VIP,4,5,True,True,Winter,2024,12
19480,2021-08-28,4405,3556,Electronics,South,709.16,6,5,,31.73,762.16,Delivered,PayPal,VIP,3,2,False,True,Summer,2021,8
19481,2022-02-24,1585,5982,Home,South,17.49,5,10,1.4,43.63,60.77,Cancelled,Cash,Standard,23,5,False,True,Winter,2022,2
19482,2022-11-05,920,5022,Clothing,South,1424.67,15,15,113.97,10.25,1335.19,Shipped,PayPal,,4,1,True,True,Fall,2022,11
19483,2020-01-29,3470,6081,Beauty,Central,4422.26,16,10,353.78,21.04,4354.85,Pending,Credit Card,Standard,23,3,False,True,Winter,2020,1
19484,2023-02-24,4147,4063,Home,North,519.77,11,20,41.58,13.79,471.19,Returned,Bank Transfer,VIP,1,3,False,True,Winter,2023,2
19485,2024-05-09,4299,8801,Garden,Central,1532.09,15,0,122.57,48.2,1702.86,Pending,Debit Card,Premium,5,3,False,False,Spring,2024,5
19486,2022-10-26,4967,8271,Sports,North,3882.28,15,30,310.58,7.78,3035.96,Shipped,Debit Card,VIP,13,2,True,True,Fall,2022,10
19487,2020-06-06,3873,2434,Furniture,East,3217.92,17,20,257.43,22.49,2854.26,Pending,PayPal,Premium,10,4,True,True,Summer,2020,6
19488,2024-12-18,3145,7240,Clothing,West,1309.3,1,0,104.74,47.83,1461.87,Cancelled,Cash,Premium,14,5,True,True,Winter,2024,12
19489,2022-10-22,1529,5521,Food,South,113.46,17,0,9.08,39.6,162.14,Pending,Cash,Premium,9,5,False,True,Fall,2022,10
19490,2023-12-07,652,8324,Toys,North,1386.18,7,15,110.89,19.14,1308.28,Returned,Debit Card,Premium,1,3,False,False,Winter,2023,12
19491,2024-12-21,163,2887,Garden,West,3265.27,19,20,261.22,23.48,2896.92,Delivered,Credit Card,,23,,False,True,Winter,2024,12
19492,2024-12-05,2156,8107,Sports,Central,,3,20,373.36,24.07,4130.98,Pending,Bank Transfer,Premium,1,4,False,True,Winter,2024,12
19493,2023-01-09,1222,,Electronics,North,2339.07,14,30,187.13,31.71,1856.19,Shipped,PayPal,Premium,26,,True,True,Winter,2023,1
19494,2022-04-21,2095,3363,Clothing,West,3762.93,5,30,301.03,20.27,2955.35,Shipped,Debit Card,Premium,25,4,True,True,Spring,2022,4
19495,2022-05-04,,6774,Beauty,East,2794.77,12,25,223.58,13.81,2333.47,Pending,Debit Card,Basic,14,1,False,True,Spring,2022,5
19496,2024-12-01,2458,1158,Clothing,Central,1152.11,11,5,92.17,28.67,1215.34,Returned,Bank Transfer,VIP,11,2,False,True,Winter,2024,12
19497,2020-05-05,4781,2891,Books,South,128.94,19,0,10.32,20.99,160.25,Cancelled,PayPal,Basic,17,5,False,False,Spring,2020,5
19498,2023-05-11,4615,8152,Furniture,South,986.14,20,20,78.89,30.38,898.18,Returned,Debit Card,Basic,6,,True,True,Spring,2023,5
19499,2021-04-28,2936,4116,Electronics,South,4991.15,19,5,399.29,21.01,5161.89,Shipped,Debit Card,Standard,13,1,False,False,Spring,2021,4
19500,2020-05-14,1600,7653,Books,West,2233.61,14,0,178.69,13.97,2426.27,Shipped,Credit Card,Basic,9,5,False,True,Spring,2020,5
19501,2023-10-12,503,1862,Food,South,1871.98,11,10,149.76,24.76,1859.3,Pending,PayPal,Basic,3,,True,False,Fall,2023,10
19502,,4756,8020,Books,Central,,4,5,338.89,41.23,4404.41,Pending,PayPal,Basic,19,2,False,True,Summer,2022,7
19503,2022-09-07,4134,5753,Home,Central,1712.83,16,10,137.03,9.05,1687.63,Pending,Cash,Standard,11,1,True,True,Fall,2022,9
19504,2022-02-09,4952,1568,Books,South,2920.99,2,5,,3.8,3012.42,Cancelled,PayPal,Standard,3,,True,False,Winter,2022,2
19505,2020-10-21,1279,6269,Clothing,North,1611.23,10,0,128.9,25.88,1766.01,Pending,Cash,Standard,19,2,False,False,Fall,2020,10
19506,2023-03-26,4339,9181,Clothing,North,4849.69,5,15,387.98,34.88,4545.1,Shipped,Credit Card,VIP,19,1,False,False,Spring,2023,3
19507,2022-02-26,2916,1817,Electronics,East,3416.18,11,10,273.29,30.17,3378.02,Returned,Cash,Premium,3,5,True,True,Winter,2022,2
19508,2020-11-09,3075,2423,Furniture,South,,20,20,154.87,20.14,1723.75,Returned,Cash,Standard,29,3,False,True,Fall,2020,11
19509,2023-11-28,1791,7976,Clothing,West,2358.36,6,25,188.67,41.56,1999.0,Pending,Bank Transfer,Standard,23,,False,True,Fall,2023,11
19510,2021-04-09,422,5671,Food,South,1578.88,8,20,126.31,43.07,1432.48,Shipped,PayPal,Basic,17,4,False,True,Spring,2021,4
19511,2024-01-03,1353,8678,Clothing,South,1951.67,11,0,156.13,3.98,2111.78,Pending,Debit Card,Standard,1,1,False,True,Winter,2024,1
19512,,4743,5945,Electronics,North,,5,10,67.59,9.54,837.57,Returned,Cash,VIP,3,3,True,True,Summer,2023,6
19513,2020-04-08,2028,2717,Clothing,South,3629.02,14,,290.32,11.32,3204.86,Delivered,Bank Transfer,VIP,29,4,True,True,Spring,2020,4
19514,2024-02-24,3409,7196,Sports,South,2608.66,20,10,208.69,29.61,2586.09,Returned,Cash,Standard,11,1,False,True,Winter,2024,2
19515,2024-02-20,1487,9587,Home,North,2788.53,15,10,223.08,22.4,2755.16,Delivered,Credit Card,Basic,27,3,False,True,Winter,2024,2
7803,2020-06-11,9,5852,Toys,South,42982.61,11,20,261.58,16.54,34664.21,,Credit Card,Basic,16,2,False,False,Summer,2020,6
19517,2021-07-25,2335,8744,Books,North,3566.03,7,5,285.28,49.35,3722.36,Cancelled,PayPal,,27,5,False,True,Summer,2021,7
19518,2021-05-11,4990,5538,Toys,Central,4468.64,16,25,357.49,27.23,3736.2,Shipped,PayPal,Standard,27,4,False,True,Spring,2021,5
19519,2022-04-01,3362,1020,Electronics,North,1853.5,18,0,148.28,48.04,2049.82,Delivered,Cash,Basic,26,3,False,True,Spring,2022,4
19520,2024-01-22,3809,4384,Furniture,West,2940.03,7,20,235.2,32.95,2620.17,Returned,Credit Card,Premium,2,,True,True,Winter,2024,1
19521,2023-05-16,328,,Food,Central,4556.92,16,20,364.55,37.25,4047.34,Pending,Bank Transfer,VIP,3,2,True,False,Spring,2023,5
19522,2021-06-16,4315,9635,Electronics,South,2328.59,18,30,186.29,31.41,1847.71,Cancelled,PayPal,Standard,16,4,False,True,Summer,2021,6
19523,2021-07-22,1425,3711,Home,South,2174.29,8,20,173.94,37.86,1951.23,Delivered,Debit Card,,20,2,False,True,Summer,2021,7
19524,2022-12-14,3657,1554,Clothing,Central,2413.77,9,20,193.1,33.7,2157.82,,Cash,Basic,,3,True,False,Winter,2022,12
19525,2023-05-25,1924,3386,Books,East,3748.34,2,5,299.87,48.8,3909.59,Delivered,Cash,Standard,21,,False,False,Spring,2023,5
19526,2020-04-11,3265,5835,Garden,South,3164.96,13,15,253.2,37.52,2980.94,Shipped,Bank Transfer,Basic,1,3,True,False,Spring,2020,4
19527,2022-04-24,1509,8094,Food,East,1534.82,4,,122.79,12.27,1669.88,Shipped,Credit Card,VIP,5,,True,True,Spring,2022,4
19528,2021-10-07,1380,2109,Beauty,Central,471.92,3,30,37.75,24.42,,Cancelled,Cash,Premium,10,3,False,False,Fall,2021,10
19529,,3172,8630,Toys,Central,4390.22,11,15,351.22,47.19,4130.1,Cancelled,Bank Transfer,Basic,8,2,False,False,Summer,2023,7
19530,2022-11-18,4849,3068,Beauty,East,2672.35,13,15,213.79,19.2,2504.49,Returned,PayPal,Basic,6,1,True,True,Fall,2022,11
19531,2022-12-27,4018,3049,Home,Central,678.87,9,0,54.31,8.35,,Pending,Credit Card,Premium,2,3,True,True,Winter,2022,12
19532,2022-12-28,1898,4967,Garden,North,2802.32,12,25,224.19,21.15,2347.08,Delivered,Credit Card,Basic,15,5,True,False,Winter,2022,12
19533,2020-05-26,,7267,Beauty,East,629.19,,5,,,656.64,,Cash,,12,1,False,False,Spring,2020,5
19534,2023-03-26,3305,6879,Toys,South,429.17,9,20,,36.17,413.84,Shipped,Cash,Basic,11,,False,False,Spring,2023,3
19535,2021-07-20,935,1196,Clothing,South,13201.11,15,30,106.67,23.2,9370.65,Pending,Debit Card,VIP,6,,False,False,Summer,2021,7
19536,2023-04-06,4170,6777,Furniture,South,354.48,15,10,28.36,23.01,370.4,Pending,Cash,VIP,28,,True,False,Spring,2023,4
19537,2023-06-26,3682,3594,Garden,East,3421.63,5,20,273.73,6.76,3017.79,Shipped,Credit Card,Premium,12,5,True,True,Summer,2023,6
19538,2020-06-09,2720,9996,Toys,North,3885.38,20,10,310.83,11.12,3818.79,Cancelled,PayPal,VIP,8,,False,True,Summer,2020,6
19539,2021-12-05,2259,5674,Beauty,West,4581.58,3,25,366.53,36.38,3839.1,Cancelled,Cash,Standard,9,4,False,False,Winter,2021,12
19540,2021-06-14,28,2477,Books,East,4625.96,5,15,370.08,37.65,4339.8,Delivered,Credit Card,Standard,22,2,True,True,Summer,2021,6
19541,2020-11-04,3677,2629,Garden,South,61.15,11,0,4.89,29.66,95.7,Cancelled,Bank Transfer,,23,3,False,False,Fall,2020,11
19542,2022-01-05,3310,3392,Home,Central,4111.73,2,15,328.94,38.67,3862.58,Returned,PayPal,VIP,19,5,False,False,Winter,2022,1
19543,2023-06-24,920,8685,Garden,North,1165.97,3,0,93.28,30.38,1289.63,Cancelled,Cash,Basic,3,1,True,False,Summer,2023,6
19544,2020-08-10,4884,4919,Toys,West,,11,0,138.79,39.29,1912.99,Shipped,Debit Card,Standard,16,5,False,False,Summer,2020,8
19545,2022-10-03,2385,3514,Clothing,North,,3,25,,8.73,462.83,Shipped,Credit Card,Premium,6,3,False,False,Fall,2022,10
19546,2024-09-04,597,4692,Furniture,Central,76.32,9,25,6.11,33.71,97.06,Returned,Bank Transfer,Premium,10,2,True,False,Fall,2024,9
19547,2020-04-23,500,6565,Food,Central,2342.71,19,0,187.42,31.49,2561.62,Cancelled,PayPal,VIP,21,5,True,True,Spring,2020,4
19548,2021-04-14,2070,7824,Food,Central,4638.03,16,20,371.04,24.14,,,PayPal,Premium,25,,False,False,Spring,2021,4
19549,2022-04-06,1240,7122,Toys,Central,2359.93,20,10,188.79,37.13,2349.86,Delivered,Bank Transfer,Standard,7,1,False,False,Spring,2022,4
19550,2022-01-25,4919,7358,Clothing,Central,1128.89,8,25,90.31,5.21,942.19,Delivered,Bank Transfer,Basic,23,1,False,False,Winter,2022,1
19551,2020-11-10,2275,2561,Electronics,West,3929.22,,20,314.34,14.15,3471.87,Delivered,Credit Card,Standard,29,4,True,True,Fall,2020,11
19552,2020-06-19,829,4303,Furniture,West,842.87,1,10,67.43,47.24,873.25,Pending,Debit Card,Standard,6,,False,False,Summer,2020,6
19553,2021-07-29,3524,6079,Food,East,3210.08,13,20,256.81,48.09,2872.96,Shipped,Debit Card,Premium,11,5,False,False,Summer,2021,7
19554,2024-07-06,3884,7798,Clothing,North,1367.63,3,15,,14.24,1286.14,Returned,,Standard,15,5,False,True,Summer,2024,7
19555,2022-09-30,4896,9737,Sports,West,1321.44,16,20,105.72,26.75,1189.62,Cancelled,Credit Card,Basic,10,4,True,False,Fall,2022,9
19556,2024-09-18,1062,7283,Home,North,662.91,4,20,53.03,12.23,595.59,Returned,Cash,VIP,4,4,False,False,Fall,2024,9
19557,2020-08-02,3545,6831,Garden,East,567.52,17,,45.4,19.95,604.49,Returned,Debit Card,Standard,20,4,False,True,Summer,2020,8
19558,2023-04-29,938,3539,Books,Central,105.75,7,30,8.46,49.15,131.64,Shipped,Credit Card,Premium,27,4,True,True,Spring,2023,4
19559,2024-06-05,2994,3361,Beauty,Central,803.56,4,20,64.28,24.14,731.27,,Credit Card,Premium,18,3,False,True,Summer,2024,6
19560,2023-05-12,2813,5745,Toys,North,3235.55,10,10,258.84,18.13,3188.97,,Bank Transfer,VIP,12,2,False,True,Spring,2023,5
19561,2022-04-13,184,2631,Clothing,West,4634.74,10,5,370.78,2.54,4776.32,Shipped,PayPal,Premium,23,4,False,True,Spring,2022,4
19562,2024-01-24,1325,6648,Electronics,South,440.61,15,10,35.25,37.24,469.04,Pending,Cash,Basic,13,2,True,False,Winter,2024,1
19563,2023-09-28,782,8093,Sports,East,2986.3,19,25,238.9,46.44,2525.07,Cancelled,,Standard,8,3,True,True,Fall,2023,9
19564,2023-04-21,3450,3422,Furniture,East,2740.37,11,10,219.23,31.06,2716.62,Pending,Bank Transfer,Premium,10,4,True,False,Spring,2023,4
19565,2021-12-22,1711,8203,Garden,East,3284.25,1,15,262.74,4.77,3059.12,Shipped,Bank Transfer,VIP,9,5,True,True,Winter,2021,12
19566,2024-11-08,1699,1155,Home,East,2229.08,4,5,178.33,49.58,2345.54,Returned,Credit Card,Basic,27,,True,True,Fall,2024,11
19567,2020-01-21,427,4891,Beauty,South,3894.38,8,0,311.55,48.4,4254.33,Returned,PayPal,Standard,26,5,True,False,Winter,2020,1
19568,2021-01-27,,9476,Toys,North,4040.93,15,20,323.27,40.41,3596.42,,Cash,Basic,13,2,False,False,Winter,2021,1
19569,2024-03-31,952,5901,Beauty,North,374.8,,20,29.98,22.74,352.56,Delivered,PayPal,VIP,29,2,True,False,Spring,2024,3
19570,2020-09-06,1508,2088,Books,South,1087.28,19,10,86.98,43.55,1109.08,Returned,Credit Card,VIP,6,2,True,True,Fall,2020,9
19571,2021-05-21,4376,9030,Sports,North,,12,0,354.59,26.61,4813.58,Pending,PayPal,Standard,17,3,False,False,Spring,2021,5
19572,2021-02-28,2779,2208,Food,North,1763.55,14,0,141.08,5.59,1910.22,Shipped,Bank Transfer,Basic,9,2,True,True,Winter,2021,2
19573,2021-11-07,3590,2361,Beauty,South,1562.05,6,10,124.96,13.99,1544.8,Shipped,Cash,Basic,8,3,False,False,Fall,2021,11
19574,2023-10-23,650,4526,Garden,West,903.46,15,30,72.28,21.83,726.53,Returned,Bank Transfer,Basic,8,3,True,False,Fall,2023,10
19575,2023-10-09,4641,4457,Garden,East,1837.02,17,30,146.96,3.15,1436.02,Cancelled,Cash,Standard,2,5,True,True,Fall,2023,10
19576,2024-08-30,4355,9572,Garden,North,4611.27,8,0,368.9,8.85,4989.02,Delivered,Bank Transfer,Standard,1,1,False,False,Summer,2024,8
19577,2022-11-05,3513,6361,Books,West,2309.7,17,0,184.78,14.15,2508.63,Returned,Cash,Basic,16,3,False,False,Fall,2022,11
19578,2022-08-18,4665,3256,Electronics,East,1396.55,1,10,111.72,8.91,1377.53,Shipped,Credit Card,Premium,9,1,False,True,Summer,2022,8
19579,2022-07-03,3058,2863,Garden,North,1013.14,6,20,81.05,16.56,908.12,Pending,PayPal,Standard,13,3,True,True,Summer,2022,7
19580,2021-10-27,4043,5368,Food,East,3119.84,2,0,249.59,38.93,3408.36,Pending,PayPal,Premium,23,2,True,True,Fall,2021,10
19581,2023-03-06,4523,4484,Beauty,South,1569.78,15,15,125.58,27.66,1487.55,Delivered,PayPal,Premium,20,2,True,False,Spring,2023,3
19582,2020-09-14,557,8069,Books,East,3191.02,20,20,255.28,2.21,2810.31,Returned,Credit Card,Basic,17,3,True,False,Fall,2020,9
19583,2020-01-19,1552,4159,Furniture,South,4065.71,9,15,325.26,12.67,3793.78,Cancelled,Bank Transfer,Standard,14,3,False,True,Winter,2020,1
19584,2020-07-30,4407,6233,Garden,West,476.95,16,15,38.16,30.93,474.5,Cancelled,Credit Card,Standard,9,1,False,True,Summer,2020,7
19585,2024-03-29,1059,8495,Toys,West,30.99,4,0,2.48,6.54,40.01,Returned,Debit Card,Standard,23,,True,True,Spring,2024,3
19586,2021-05-04,587,2636,Sports,West,4680.47,7,25,374.44,20.16,3904.95,Shipped,Debit Card,Standard,23,3,False,False,Spring,2021,5
19587,2024-11-10,3335,7138,Clothing,Central,3993.12,2,0,,23.49,4336.06,Returned,Cash,Standard,18,5,True,False,Fall,2024,11
19588,2023-07-28,4225,6997,Furniture,East,1102.57,10,30,88.21,19.74,879.75,Shipped,Debit Card,Premium,28,1,,False,Summer,2023,7
19589,2022-01-07,2111,4205,Clothing,North,3683.82,3,5,294.71,17.3,3811.64,Pending,Bank Transfer,VIP,17,3,False,True,Winter,,1
19590,2024-12-07,873,2356,Electronics,North,4299.37,18,30,343.95,47.04,3400.55,Cancelled,PayPal,Standard,20,4,True,False,Winter,2024,12
19591,2022-03-14,3330,6018,Books,North,2487.5,20,15,199.0,47.71,2361.09,,Credit Card,VIP,3,1,False,False,Spring,2022,3
19592,2022-07-02,4335,3996,Toys,East,,3,,309.46,30.64,3434.72,Cancelled,,Premium,27,5,False,True,Summer,2022,7
19593,2023-06-04,1995,9895,Sports,Central,4184.61,10,20,334.77,20.86,3703.32,Shipped,Bank Transfer,VIP,24,4,True,True,Summer,2023,6
19594,2024-04-04,781,8346,Home,East,3102.51,19,5,248.2,38.58,3234.16,Returned,Bank Transfer,Standard,23,,True,False,Spring,2024,4
19595,2023-05-15,2183,5055,Clothing,West,2548.98,5,0,203.92,14.08,2766.98,Shipped,PayPal,Premium,16,3,True,True,Spring,2023,5
19596,2020-09-06,2617,7633,Home,East,2764.42,16,20,221.15,12.9,2445.59,Cancelled,Credit Card,Standard,14,5,False,True,Fall,2020,9
19597,2022-07-12,2752,2656,Books,North,1777.25,20,20,142.18,16.13,1580.11,Cancelled,Credit Card,Basic,23,3,True,,Summer,2022,7
19598,2024-01-27,3308,7236,Books,North,3063.4,15,30,245.07,9.78,2399.23,Returned,Credit Card,VIP,16,4,True,False,Winter,2024,1
19599,2020-12-13,3041,6981,Garden,South,3191.91,3,10,255.35,27.83,3155.9,Returned,Credit Card,Standard,12,3,True,False,Winter,2020,12
19600,2020-05-24,1662,6347,Electronics,West,3579.09,8,10,286.33,38.97,3546.48,Pending,Cash,VIP,24,3,,False,Spring,,5
19601,2022-12-03,2979,1180,Beauty,West,584.47,5,0,46.76,20.13,651.36,Returned,Credit Card,Basic,7,5,False,True,Winter,2022,12
19602,2024-04-09,3239,5802,Toys,South,4339.84,18,25,347.19,18.08,3620.15,Pending,Debit Card,Premium,,1,True,False,Spring,2024,4
19603,2023-05-24,3916,4516,Furniture,East,,9,30,246.16,23.7,2423.76,Delivered,Bank Transfer,Premium,10,1,False,True,Spring,2023,5
19604,2022-10-11,1755,2544,Sports,East,4419.67,18,5,353.57,20.99,,Pending,,Basic,8,5,False,False,Fall,2022,10
19605,2022-01-11,,5478,Books,South,2735.2,15,20,218.82,19.17,2426.15,Pending,PayPal,VIP,4,1,False,False,Winter,2022,1
19606,2023-11-08,235,5384,Furniture,East,4205.25,18,15,336.42,8.86,3919.74,Pending,Bank Transfer,Standard,15,5,False,False,Fall,2023,11
19607,2023-06-09,2091,2549,Home,South,708.43,15,20,56.67,23.08,,Returned,Credit Card,Premium,26,3,False,False,Summer,2023,6
19608,2020-03-03,4196,3270,Beauty,Central,4426.25,7,30,354.1,17.65,3470.12,Shipped,Cash,Standard,23,5,True,False,Spring,2020,3
19609,2023-01-07,4725,4921,Clothing,South,2487.45,8,0,,41.66,2728.11,Delivered,Credit Card,Premium,16,3,False,True,Winter,2023,1
19610,2024-11-17,4723,6541,Electronics,East,2720.5,9,5,217.64,9.64,2811.75,Cancelled,Credit Card,VIP,14,4,True,True,Fall,2024,11
19611,2021-06-02,2223,9568,Garden,North,4569.23,8,,365.54,36.14,4285.53,Pending,PayPal,Standard,17,3,False,False,Summer,2021,6
19612,2020-03-25,4818,3401,Sports,North,576.78,,5,46.14,5.12,599.2,Returned,Cash,Premium,29,2,False,True,Spring,2020,3
19613,2023-07-10,4873,3510,Clothing,West,,5,25,260.14,6.95,2705.87,Pending,PayPal,Premium,24,3,True,True,Summer,2023,7
19614,2021-08-03,1317,4778,Beauty,West,1231.8,18,5,98.54,5.11,1273.86,Cancelled,PayPal,Premium,11,1,True,False,Summer,2021,8
19615,,,8289,Beauty,Central,1918.52,5,15,153.48,10.3,1794.52,Returned,PayPal,VIP,23,3,True,False,Summer,2020,6
19616,2021-02-26,4963,7966,Furniture,South,4195.01,14,,335.6,39.4,4150.51,Shipped,Cash,Premium,4,5,True,True,Winter,2021,2
19617,2023-06-27,1621,5787,Clothing,West,4753.56,16,20,380.28,22.91,4206.04,Delivered,Bank Transfer,Basic,8,4,False,True,Summer,2023,6
19618,2021-06-30,951,1309,,South,4391.7,5,0,351.34,27.89,4770.93,Delivered,Cash,Standard,25,1,False,True,Summer,2021,6
19619,2024-05-06,375,9018,Electronics,North,298.65,,15,23.89,8.0,285.74,Delivered,PayPal,VIP,16,4,True,True,Spring,2024,5
19620,2023-11-27,1182,7728,Toys,Central,4451.4,10,0,356.11,4.42,4811.93,Shipped,Debit Card,VIP,23,5,False,True,Fall,2023,11
19621,2023-03-18,1993,1266,Toys,West,1115.02,12,25,89.2,,926.32,Returned,Bank Transfer,VIP,28,2,True,True,Spring,2023,3
19622,2020-03-27,991,7438,Sports,South,3028.08,5,15,242.25,15.84,2831.96,Cancelled,Debit Card,Standard,10,5,False,True,Spring,2020,3
19623,2024-12-22,920,7755,Beauty,South,38103.11,3,10,336.48,39.51,,Delivered,Bank Transfer,Basic,7,2,True,True,Winter,2024,12
16902,2023-09-29,,3660,Toys,West,2113.13,12,0,169.05,1.02,2283.2,Shipped,Credit Card,VIP,30,,False,False,Fall,2023,9
19625,2021-01-27,3101,6703,Clothing,East,484.62,5,30,38.77,9.24,387.24,Cancelled,Bank Transfer,Standard,20,3,False,False,Winter,2021,1
19626,2022-04-07,3179,5030,Toys,West,2290.98,5,10,183.28,24.01,2269.17,Returned,Debit Card,Premium,1,4,False,True,Spring,2022,4
19627,2022-03-21,29,5802,Sports,East,1647.12,3,30,131.77,39.9,1324.65,Cancelled,PayPal,Premium,5,5,False,True,Spring,2022,3
19628,2022-03-01,2218,4968,Beauty,East,3268.13,7,25,261.45,9.38,2721.93,Cancelled,Bank Transfer,VIP,,1,True,True,Spring,2022,3
19629,2024-03-21,4947,2060,Clothing,South,1517.06,4,20,121.36,16.34,1351.35,Pending,Bank Transfer,Premium,13,2,True,True,Spring,2024,3
19630,,2245,3517,Toys,North,1662.64,4,0,133.01,47.29,,Returned,Cash,VIP,17,2,False,False,Winter,2022,2
19631,2020-09-16,1780,1947,Electronics,North,4932.81,4,25,394.62,6.75,4100.98,Delivered,Cash,Basic,6,2,True,True,Fall,2020,9
19632,2024-01-02,3,9285,Electronics,South,1991.97,5,30,159.36,15.24,1568.98,Pending,Bank Transfer,Basic,5,2,True,True,Winter,2024,1
19633,2021-05-16,4665,6388,Clothing,North,884.69,20,10,70.78,31.86,898.86,Delivered,PayPal,Standard,24,3,True,True,Spring,2021,5
19634,2023-12-07,252,7423,Home,North,4528.49,2,0,362.28,9.12,4899.89,Shipped,Credit Card,VIP,10,1,False,False,Winter,2023,12
19635,2022-04-28,4655,2297,Books,North,4698.48,6,5,375.88,20.33,,,Credit Card,VIP,9,1,False,False,Spring,2022,4
19636,2023-09-11,2232,3558,Food,West,1743.6,12,15,139.49,42.16,1663.71,Returned,Credit Card,VIP,17,2,False,False,Fall,2023,9
19637,2020-09-13,1157,2452,Beauty,East,4749.21,19,20,379.94,17.68,4196.99,Pending,Credit Card,Premium,13,4,False,True,Fall,2020,9
19638,2020-07-26,1787,7205,Electronics,East,,10,5,85.58,44.71,1146.53,Delivered,Credit Card,Premium,24,1,False,False,Summer,2020,7
19639,2021-11-09,4764,3145,Toys,South,21.51,17,20,1.72,1.7,20.63,Shipped,Debit Card,Standard,12,4,True,False,Fall,2021,11
19640,2020-08-16,720,8329,Garden,West,1416.62,13,10,113.33,38.64,1426.93,Delivered,Bank Transfer,Standard,18,,False,True,Summer,2020,8
19641,2024-08-24,129,2912,Garden,Central,3232.53,17,25,258.6,49.54,2732.54,Pending,PayPal,Premium,22,4,False,True,Summer,2024,8
19642,2023-10-15,4620,9013,Beauty,South,276.48,17,20,22.12,29.96,273.26,Pending,Cash,Basic,16,,True,True,Fall,2023,10
19643,2021-04-13,3860,2258,Toys,Central,3242.02,19,20,259.36,39.85,2892.83,Returned,Cash,Basic,25,5,False,True,Spring,2021,4
19644,2020-04-21,3807,9501,Toys,South,742.82,17,15,59.43,38.74,729.57,Shipped,Credit Card,Basic,24,2,True,True,Spring,2020,4
19645,2024-01-20,461,3053,Beauty,East,1073.44,10,10,85.88,22.31,1074.29,Shipped,Debit Card,Premium,18,4,True,False,Winter,2024,1
19646,2020-01-31,2024,5167,Furniture,South,2790.51,12,20,223.24,45.3,2500.95,,Debit Card,Standard,30,2,True,True,Winter,2020,1
19647,2021-12-16,2635,,Beauty,North,183.06,7,10,14.64,45.06,224.45,Cancelled,Credit Card,Standard,12,3,False,False,Winter,2021,12
19648,2023-09-26,3631,3196,Books,Central,236.27,12,5,18.9,20.34,263.7,Shipped,Bank Transfer,VIP,28,2,False,False,Fall,2023,9
19649,2024-04-08,3063,7687,Furniture,West,3223.15,19,30,257.85,39.46,2553.51,Cancelled,Cash,VIP,28,4,False,False,Spring,2024,4
19650,2024-05-18,3846,9663,Garden,West,4023.36,3,15,321.87,48.42,3790.15,Pending,Cash,Basic,17,2,False,False,Spring,2024,5
19651,2021-03-09,4194,5762,Toys,Central,2073.97,14,25,165.92,25.82,1747.22,Delivered,Bank Transfer,Standard,25,4,True,True,Spring,2021,3
19652,2020-08-09,1391,7517,Food,West,4187.72,9,30,335.02,27.58,3294.0,Delivered,Bank Transfer,VIP,19,4,False,False,Summer,2020,8
19653,2021-11-07,4007,3801,Garden,East,23026.95,1,30,368.61,47.01,16534.49,Shipped,Credit Card,VIP,17,2,False,False,Fall,2021,11
