product_id,product_name,category,subcategory,brand,supplier,cost_price,selling_price,profit_margin,stock_quantity,reorder_level,warehouse_location,weight_kg,dimensions_cm,color,size,material,rating_average,review_count,launch_date,status,is_featured,warranty_months
22325,Product_Furniture_22325,Furniture,Chairs,BrandD,Supplier3,302.08,454.37,33.52,963,72,WH-North,2.34,97x62x12,Blue,One Size,Cotton,1.7,1925,2024-10-01,Limited Stock,True,36
22326,Product_Garden_22326,Garden,General,BrandF,Supplier3,256.15,450.13,43.09,270,14,WH-South,9.9,46x90x34,Blue,XL,Plastic,2.5,214,2024-08-20,Discontinued,True,36
22327,Product_Furniture_22327,Furniture,Chairs,BrandH,,402.78,992.72,59.43,683,95,WH-South,47.52,28x9x88,Silver,,Cotton,,3090,2019-01-07,Active,True,6
22328,Product_Food_22328,Food,Fresh,BrandB,Supplier5,157.13,18841.82,99.17,977,42,WH-South,18.99,60x81x40,Blue,XS,Mixed,3.0,3939,2015-05-27,Active,False,36
22329,Product_Toys_22329,Toys,General,BrandD,Supplier3,417.5,,65.94,938,58,WH-Central,47.52,76x38x61,Pink,One Size,Metal,4.2,4574,2017-09-26,Limited Stock,False,12
22330,Product_Beauty_22330,Beauty,General,BrandB,Supplier2,55.01,92.43,40.48,152,70,WH-East,23.35,56x49x71,Orange,,Glass,1.3,426,2021-05-28,Discontinued,False,36
22331,Product_Electronics_22331,Electronics,Phones,BrandF,Supplier1,239.44,,62.51,861,,WH-South,7.1,7x44x53,Orange,One Size,Mixed,2.1,2030,,Out of Stock,True,24
22332,Product_Toys_22332,Toys,General,BrandC,Supplier3,59.58,162.63,63.36,475,20,WH-North,26.76,,Purple,,Mixed,3.6,1275,2022-05-08,Out of Stock,False,36
22333,Product_Food_22333,Food,Beverages,,Supplier3,89.68,254.47,64.76,420,56,WH-West,13.35,15x24x21,Red,,,2.9,4466,2022-12-31,Active,True,12
22334,Product_Home_22334,Home,General,BrandF,Supplier1,,195.4,43.62,743,71,WH-South,,89x87x74,Red,S,Wood,2.3,3074,2021-03-13,Out of Stock,False,36
22335,Product_Food_22335,Food,Fresh,BrandF,Supplier1,335.78,444.2,24.41,456,35,WH-Central,4.43,60x48x27,Silver,L,Mixed,,3495,2018-10-18,Discontinued,False,24
22336,Product_Books_22336,Books,Comics,BrandH,Supplier2,384.65,498.15,22.78,349,99,WH-North,30.9,28x98x68,Blue,S,,4.1,255,2021-04-22,Out of Stock,True,24
22337,Product_Home_22337,Home,General,BrandD,Supplier4,200.36,300.91,33.42,309,99,WH-East,18.47,45x48x43,Silver,XL,Metal,1.6,4973,2020-02-03,Active,True,6
22338,Product_Clothing_22338,Clothing,Shoes,BrandE,Supplier2,424.3,528.13,19.66,457,92,WH-South,34.91,84x89x30,Gold,XS,Plastic,3.6,2125,2023-09-10,Out of Stock,True,36
22339,Product_Beauty_22339,Beauty,General,BrandA,Supplier1,149.95,422.72,64.53,930,88,WH-West,6.95,25x76x42,Orange,XXL,Metal,2.0,2471,2023-06-09,Out of Stock,False,6
22340,Product_Furniture_22340,Furniture,Chairs,BrandA,Supplier5,425.72,516.13,17.52,371,39,WH-North,9.59,16x32x85,Green,M,Cotton,3.0,2009,2021-01-08,Limited Stock,True,0
22341,Product_Electronics_22341,Electronics,Cameras,BrandE,Supplier3,377.91,784.66,51.84,276,68,WH-South,24.08,91x61x83,Purple,XL,Synthetic,3.3,245,2017-12-19,Discontinued,False,6
22342,Product_Home_22342,Home,General,BrandB,Supplier3,350.9,995.48,64.75,125,80,WH-North,25.17,37x15x80,Blue,M,Glass,2.2,1777,2021-05-02,Discontinued,True,12
22343,Product_Beauty_22343,Beauty,General,BrandH,Supplier3,28.36,83.01,65.84,328,48,WH-Central,47.07,96x41x44,Green,S,Cotton,3.6,1526,2015-03-09,Discontinued,False,24
22344,Product_Electronics_22344,Electronics,,BrandG,Supplier3,490.63,912.9,46.26,760,38,WH-East,10.21,71x94x22,Orange,,Synthetic,2.6,2118,2019-08-12,Limited Stock,True,0
22345,Product_Food_22345,Food,Snacks,BrandG,Supplier2,215.9,583.34,62.99,981,47,WH-Central,28.91,5x36x50,White,XS,Leather,1.4,955,2022-06-04,Active,False,0
22346,Product_Electronics_22346,Electronics,Phones,BrandC,Supplier5,97.33,272.49,64.28,369,47,WH-North,42.13,23x22x58,Pink,XS,Mixed,1.3,211,2020-06-24,Limited Stock,True,12
22347,Product_Beauty_22347,Beauty,General,BrandF,Supplier5,35.47,81.57,56.52,864,53,WH-Central,37.22,86x25x42,Red,L,Leather,4.7,4337,2022-06-14,Discontinued,False,12
22348,Product_Food_22348,Food,Snacks,BrandA,Supplier3,177.9,455.43,60.94,594,89,WH-South,32.4,62x73x56,Blue,XS,Leather,4.7,4740,2022-04-16,Active,False,36
22349,Product_Sports_22349,Sports,General,BrandC,Supplier2,329.38,605.09,45.57,709,73,WH-West,30.2,60x67x90,Purple,XS,Wood,4.4,2940,,Limited Stock,True,24
22350,Product_Sports_22350,Sports,General,BrandC,Supplier3,498.22,1389.19,64.14,577,65,,30.99,62x85x35,White,S,Leather,2.6,1618,2015-02-23,Active,True,6
22351,Product_Garden_22351,Garden,General,BrandA,Supplier2,31.74,92.35,65.63,686,69,WH-South,13.21,17x34x42,Pink,M,Wood,4.4,1481,2023-05-17,Discontinued,False,24
22352,Product_Furniture_22352,Furniture,Tables,BrandC,Supplier1,492.74,1231.27,59.98,282,23,WH-North,19.61,26x56x93,Gold,One Size,Plastic,,,2019-02-23,Out of Stock,False,24
22353,Product_Home_22353,Home,General,BrandA,Supplier3,264.6,559.77,52.73,122,74,WH-East,25.06,20x73x89,Black,S,Leather,1.2,1550,2015-06-08,Active,True,36
22354,Product_Sports_22354,Sports,General,BrandG,Supplier5,448.79,712.31,37.0,921,21,WH-South,35.49,22x5x90,Silver,,Cotton,4.9,4621,2019-09-10,Discontinued,True,36
22355,Product_Clothing_22355,Clothing,Shirts,BrandF,Supplier2,473.36,1287.08,63.22,477,20,,36.35,35x26x69,Black,XXL,Metal,4.5,,2023-02-21,Active,False,6
22356,Product_Home_22356,Home,General,BrandG,Supplier5,5.82,16.91,65.58,739,63,WH-East,46.73,,Black,XL,Mixed,,5,2015-08-26,Limited Stock,True,36
22357,Product_Books_22357,Books,Comics,BrandF,Supplier1,76.83,160.4,52.1,998,14,WH-West,41.03,98x25x85,,XS,Leather,4.6,753,2019-05-02,Out of Stock,True,6
22358,Product_Furniture_22358,Furniture,Tables,BrandG,Supplier5,443.68,1183.24,62.5,717,53,WH-South,23.99,59x28x48,Orange,XL,Mixed,,1685,2018-11-08,Out of Stock,True,0
22359,Product_Beauty_22359,Beauty,General,BrandF,Supplier5,120.76,243.66,50.44,227,22,WH-West,18.35,24x11x86,Silver,XXL,Mixed,3.6,1840,2016-04-21,Limited Stock,True,6
22360,Product_Beauty_22360,Beauty,General,BrandF,Supplier4,479.35,631.35,24.08,507,,WH-West,2.66,45x23x74,Black,M,Metal,1.9,394,2021-04-11,Limited Stock,True,24
22361,Product_Sports_22361,Sports,General,BrandG,Supplier2,434.62,,59.67,,87,WH-South,30.25,89x20x95,Green,One Size,Glass,2.3,4679,2018-07-08,Limited Stock,True,24
22362,Product_Clothing_22362,Clothing,Shirts,BrandA,Supplier1,282.35,424.08,33.42,381,81,WH-South,5.98,15x69x22,Purple,XL,Glass,3.1,1877,2019-06-19,Discontinued,False,12
22363,Product_Sports_22363,Sports,General,BrandG,Supplier3,460.83,,60.37,695,,WH-East,33.29,12x29x53,Blue,XL,Wood,3.2,3051,2016-07-05,Out of Stock,True,24
22364,Product_Home_22364,Home,General,BrandD,Supplier1,68.0,128.19,46.95,695,47,WH-Central,14.44,73x29x24,Green,M,Metal,2.8,772,2020-08-13,Out of Stock,,24
22365,Product_Beauty_22365,Beauty,General,BrandG,Supplier4,57.28,119.39,52.02,295,29,WH-North,31.28,40x58x28,Gold,S,Synthetic,4.7,3321,2022-06-25,Discontinued,False,6
22366,Product_Toys_22366,Toys,General,BrandH,Supplier4,52.59,76.46,31.22,91,62,WH-North,12.02,32x88x68,Pink,XL,Plastic,2.9,932,2022-10-08,Limited Stock,True,24
22367,Product_Electronics_22367,Electronics,Laptops,BrandB,Supplier3,16.58,29.12,43.06,483,20,WH-North,16.4,100x44x93,Orange,One Size,Leather,4.8,4642,2016-07-13,Discontinued,True,12
22368,Product_Books_22368,Books,Educational,BrandF,Supplier1,53.72,92.33,,845,38,WH-West,35.51,72x37x46,Orange,S,Wood,2.4,599,,Active,True,6
22369,Product_Home_22369,Home,General,BrandB,Supplier4,490.74,774.36,36.63,181,68,WH-Central,15.06,20x77x52,,S,Plastic,3.5,,2016-09-23,Limited Stock,False,24
22370,Product_Garden_22370,Garden,General,BrandE,Supplier5,363.68,685.86,46.97,454,67,WH-North,28.4,31x12x29,Red,XXL,Wood,2.2,4161,2018-10-23,Limited Stock,False,6
22371,Product_Sports_22371,Sports,General,BrandH,Supplier5,212.87,15019.41,98.58,280,85,WH-West,22.96,,,S,Plastic,3.5,1997,2018-05-09,Discontinued,False,
22372,Product_Sports_22372,Sports,General,BrandF,Supplier5,17.73,51.81,65.78,649,83,WH-South,44.96,41x44x8,Orange,XL,Synthetic,2.4,3081,2018-04-23,Limited Stock,True,0
22373,Product_Clothing_22373,Clothing,Dresses,BrandE,Supplier2,378.29,1037.02,63.52,680,74,WH-East,23.9,37x20x58,Red,S,Wood,4.3,712,2024-05-19,Limited Stock,False,24
22374,Product_Food_22374,Food,Snacks,BrandH,,211.33,626.69,66.28,643,37,WH-East,40.83,38x39x64,Green,XL,Metal,2.3,4833,2020-09-10,Limited Stock,False,12
22375,,Sports,General,BrandH,Supplier2,125.82,335.11,62.45,295,69,WH-North,42.95,,Silver,,Cotton,4.9,3998,2023-08-29,Active,False,0
22376,Product_Garden_22376,Garden,General,BrandD,Supplier5,456.83,1178.23,61.23,950,43,WH-Central,,54x33x35,Black,XXL,Plastic,2.9,1522,2024-03-26,Limited Stock,False,12
22377,Product_Garden_22377,Garden,General,BrandF,Supplier1,438.92,1155.44,62.01,794,99,WH-East,8.31,79x9x79,Pink,XS,Wood,4.8,369,2016-04-06,Out of Stock,True,36
22378,Product_Garden_22378,Garden,General,BrandE,Supplier5,99.04,138.32,28.4,437,34,WH-East,,61x78x29,Silver,L,Metal,2.6,1076,2018-01-19,Out of Stock,True,24
22379,Product_Sports_22379,Sports,General,BrandH,Supplier4,279.08,720.21,61.25,449,85,WH-South,44.06,83x39x35,White,One Size,Leather,1.5,968,2017-05-04,Active,True,0
22380,Product_Clothing_22380,Clothing,Pants,BrandH,Supplier5,286.6,413.88,30.75,63,97,WH-West,36.23,13x97x21,Purple,M,Glass,2.8,689,2024-06-06,Discontinued,False,12
22381,Product_Electronics_22381,Electronics,Laptops,BrandE,Supplier4,,617.82,54.01,720,99,WH-West,23.94,74x37x41,Silver,One Size,Wood,4.4,576,2021-01-11,Discontinued,False,0
22382,Product_Electronics_22382,Electronics,Phones,BrandE,Supplier1,489.42,1460.21,66.48,309,28,WH-South,12.33,12x65x81,Orange,One Size,Synthetic,4.5,2049,2020-07-18,Discontinued,False,6
22383,Product_Electronics_22383,Electronics,Phones,BrandE,Supplier3,115.16,274.97,58.12,212,13,WH-West,28.35,45x42x16,Silver,,Leather,1.0,275,2018-03-23,Active,True,36
22384,Product_Sports_22384,Sports,General,BrandD,Supplier3,26.7,78.98,66.19,329,86,WH-Central,45.17,45x36x82,Blue,XL,Leather,3.8,802,2017-08-29,Out of Stock,False,24
22385,Product_Books_22385,Books,Fiction,,Supplier4,218.61,563.15,61.18,993,87,WH-South,23.43,8x48x16,Green,XXL,Glass,3.5,3669,2020-02-03,Limited Stock,True,0
22386,Product_Electronics_22386,Electronics,Tablets,BrandH,Supplier3,229.42,425.03,46.02,5,29,WH-West,41.97,51x44x55,Silver,One Size,Leather,4.3,1670,2019-12-09,Out of Stock,False,36
22387,Product_Beauty_22387,Beauty,General,BrandH,Supplier3,138.46,,63.75,660,91,WH-Central,17.82,99x85x70,White,One Size,Glass,2.1,4081,2021-04-15,Limited Stock,True,0
22388,Product_Books_22388,Books,Educational,BrandD,Supplier2,62.3,,44.57,327,75,WH-East,18.88,14x86x29,Orange,L,,2.7,1955,2017-09-21,Active,,6
22389,Product_Furniture_22389,Furniture,Tables,BrandA,Supplier3,113.93,175.8,35.19,284,60,WH-Central,28.28,,White,,Mixed,4.5,4488,2022-09-30,Discontinued,False,24
22390,Product_Clothing_22390,Clothing,Shoes,BrandC,Supplier4,253.06,379.63,33.34,912,59,WH-North,3.04,7x31x80,White,M,Metal,4.3,,2020-10-28,Active,False,24
22391,Product_Food_22391,Food,Beverages,BrandE,Supplier5,91.1,255.49,64.34,456,10,WH-South,19.36,26x13x18,Gold,XXL,Synthetic,4.7,4923,2019-02-02,Out of Stock,False,36
22392,Product_Furniture_22392,Furniture,Sofas,BrandD,Supplier5,126.72,325.18,61.03,599,85,WH-West,4.46,19x83x26,Purple,L,,4.4,3082,2018-03-13,Active,True,12
22393,Product_Garden_22393,Garden,General,BrandE,Supplier5,40.58,93.69,56.69,281,62,WH-South,46.01,66x23x12,Purple,L,Plastic,3.8,1446,2016-08-10,Out of Stock,False,24
22394,Product_Books_22394,Books,Comics,BrandC,Supplier5,498.97,1044.44,52.23,591,34,WH-North,48.51,82x98x43,Gold,One Size,Leather,4.6,1720,2023-09-11,Active,True,0
22395,Product_Furniture_22395,Furniture,Tables,BrandE,Supplier2,196.39,258.73,24.09,106,94,WH-South,3.9,60x14x8,Green,XXL,Synthetic,2.3,4642,2024-07-03,Discontinued,True,6
22396,Product_Clothing_22396,Clothing,Dresses,BrandH,,5.81,13.36,56.51,280,92,WH-North,25.35,15x54x37,Black,M,Mixed,3.0,101,2023-07-25,Limited Stock,False,12
22397,Product_Food_22397,Food,Fresh,BrandD,Supplier4,335.91,845.53,60.27,784,71,WH-West,44.43,89x99x20,Gold,L,Plastic,2.3,1800,2017-03-22,Limited Stock,True,0
22398,Product_Books_22398,Books,Comics,BrandH,Supplier1,73.52,99.68,26.24,895,53,WH-North,12.32,76x57x17,White,L,Wood,1.6,3142,2015-01-31,Out of Stock,True,6
22399,Product_Furniture_22399,Furniture,Sofas,BrandC,Supplier5,183.91,382.38,51.9,130,94,WH-North,44.4,16x63x67,Orange,One Size,Plastic,3.6,690,2024-10-22,Out of Stock,True,
22400,Product_Furniture_22400,Furniture,,BrandH,Supplier3,455.38,1358.52,66.48,927,97,WH-South,22.63,49x32x78,Purple,XS,Plastic,2.4,1868,2018-01-04,Limited Stock,True,6
22401,Product_Food_22401,Food,Snacks,BrandC,Supplier5,383.56,1056.27,63.69,131,21,WH-South,18.76,,Silver,XS,Glass,2.9,4815,2019-01-30,Discontinued,True,12
22402,Product_Sports_22402,Sports,General,BrandD,Supplier4,53.59,115.27,53.51,859,19,WH-East,36.13,11x25x39,Silver,M,Plastic,2.1,2528,2016-03-11,Limited Stock,False,24
22403,Product_Electronics_22403,Electronics,Phones,BrandE,Supplier4,51.39,134.58,61.81,931,28,WH-Central,43.37,32x34x9,Orange,M,Leather,1.3,339,2019-04-28,Limited Stock,True,36
22404,Product_Books_22404,Books,Non-Fiction,BrandC,Supplier4,493.22,1134.21,56.51,723,53,WH-South,35.33,52x43x9,Gold,S,Glass,3.4,4738,2019-05-23,Discontinued,False,12
22405,Product_Furniture_22405,Furniture,Beds,BrandA,,222.66,511.47,56.47,90,71,WH-South,30.07,71x47x27,Gold,XXL,Synthetic,4.9,4088,2021-08-24,Discontinued,False,24
22406,Product_Toys_22406,Toys,General,BrandF,Supplier3,416.66,1235.27,66.27,442,49,WH-East,45.76,82x42x6,,L,Metal,1.3,537,2017-12-23,Out of Stock,False,0
22407,Product_Electronics_22407,Electronics,Laptops,BrandD,Supplier4,224.08,313.96,28.63,922,94,WH-West,18.01,89x86x98,Pink,L,Mixed,4.1,2782,2020-10-21,Active,False,12
22408,Product_Books_22408,Books,Fiction,BrandE,Supplier2,147.7,370.91,60.18,700,,WH-East,32.35,95x23x43,Green,XS,Glass,2.9,4971,,Active,True,36
22409,Product_Electronics_22409,Electronics,Laptops,BrandG,Supplier1,204.91,294.4,30.4,118,26,WH-North,25.31,92x12x28,Red,L,Wood,3.9,2254,2021-07-27,Active,False,24
22410,Product_Garden_22410,Garden,General,BrandD,,216.84,362.53,40.19,393,42,WH-North,42.82,92x45x33,Gold,XL,Leather,4.2,941,2016-02-06,Out of Stock,False,0
22411,Product_Home_22411,Home,General,BrandB,Supplier4,,139.84,64.04,500,51,WH-West,28.85,100x96x75,White,One Size,Cotton,1.8,3783,2023-04-22,Limited Stock,True,24
22412,Product_Toys_22412,Toys,General,BrandA,Supplier3,253.01,722.32,64.97,912,10,WH-West,26.48,64x15x83,Silver,XL,Synthetic,2.7,,2022-01-03,Out of Stock,True,12
22413,Product_Clothing_22413,Clothing,Pants,BrandC,Supplier3,472.03,1240.9,61.96,947,82,WH-East,32.43,12x27x10,Gold,XS,Glass,,2843,2016-11-19,Out of Stock,False,0
22414,Product_Clothing_22414,Clothing,Dresses,BrandE,Supplier2,157.41,268.34,41.34,600,69,WH-South,,5x78x66,Red,S,Mixed,4.1,217,2022-02-09,Limited Stock,False,36
22415,Product_Food_22415,Food,Snacks,BrandE,Supplier5,439.51,988.78,55.55,299,84,WH-North,35.3,64x39x72,Pink,M,Synthetic,1.2,2103,2015-06-25,Out of Stock,False,12
22416,Product_Electronics_22416,Electronics,Cameras,BrandD,Supplier2,469.6,667.62,29.66,772,68,WH-East,43.86,61x43x60,Black,One Size,Cotton,3.3,3073,2020-01-19,Limited Stock,True,24
22417,Product_Furniture_22417,Furniture,Tables,BrandE,Supplier4,212.93,458.13,,323,72,WH-West,31.41,31x35x99,Gold,XXL,Cotton,1.1,4501,2021-08-21,Limited Stock,False,6
22418,Product_Toys_22418,Toys,General,BrandG,Supplier2,24.34,66.08,63.17,98,33,WH-East,40.64,48x26x25,Red,S,Mixed,4.8,464,2016-01-13,Limited Stock,False,0
22419,Product_Food_22419,Food,Frozen,BrandD,Supplier5,403.82,674.71,40.15,483,96,WH-East,43.04,12x49x14,White,L,Leather,3.2,1381,2023-04-21,Active,True,12
22420,Product_Home_22420,Home,General,BrandD,Supplier5,465.8,764.45,39.07,134,47,WH-West,47.45,,Purple,L,Glass,2.6,2098,2023-01-11,Discontinued,False,36
22421,Product_Home_22421,Home,General,BrandC,Supplier1,32.64,75.38,56.7,491,21,WH-Central,37.22,,Black,XL,Wood,2.1,5000,2020-10-22,Limited Stock,True,0
22422,Product_Beauty_22422,Beauty,General,BrandF,Supplier3,358.79,817.11,56.09,317,48,WH-East,11.0,10x98x11,Purple,L,Plastic,2.7,2487,2015-05-02,Limited Stock,False,24
22423,Product_Garden_22423,Garden,,BrandA,Supplier5,109.3,319.05,65.74,649,19,WH-East,44.16,24x81x17,Orange,XL,Wood,2.0,3696,2020-03-17,Discontinued,False,36
22424,Product_Clothing_22424,Clothing,Dresses,BrandE,Supplier3,105.86,147.08,28.03,584,73,WH-East,25.23,95x88x68,Black,L,Wood,3.8,3916,2023-10-07,Active,False,24
22425,Product_Food_22425,Food,Beverages,BrandF,Supplier2,423.56,,52.06,58,52,WH-East,41.27,58x26x85,Silver,M,Synthetic,,1113,2015-03-01,Limited Stock,True,24
22426,Product_Electronics_22426,Electronics,Cameras,BrandC,Supplier1,17.37,42.74,59.36,665,72,WH-South,12.89,58x33x5,Green,,Metal,,,2021-10-06,Active,True,24
22427,Product_Electronics_22427,Electronics,Phones,BrandH,,99.13,232.14,57.3,,85,WH-East,36.17,23x30x39,Gold,XS,Mixed,4.7,3060,2021-02-15,Discontinued,False,36
22428,Product_Toys_22428,Toys,General,BrandB,Supplier4,417.27,1229.39,66.06,126,34,WH-East,22.98,62x33x89,Purple,L,Plastic,,692,2021-10-01,Active,False,6
22429,Product_Clothing_22429,Clothing,Pants,BrandC,Supplier5,216.87,378.44,42.69,408,84,WH-North,44.08,98x15x76,Pink,One Size,Leather,3.0,210,2020-08-05,Limited Stock,True,24
22430,Product_Beauty_22430,Beauty,General,BrandF,Supplier5,184.74,333.51,44.61,216,58,WH-Central,13.24,90x26x80,Silver,,Metal,2.1,2100,2016-09-16,Limited Stock,False,24
22431,Product_Beauty_22431,Beauty,General,BrandE,Supplier5,118.53,231.76,48.86,715,,WH-North,16.13,58x12x84,Green,XS,Glass,2.2,2722,2018-03-02,Limited Stock,False,24
22432,Product_Clothing_22432,Clothing,Dresses,BrandH,Supplier3,458.03,704.89,35.02,625,39,WH-Central,,43x13x57,Gold,S,Plastic,4.3,1888,2015-04-04,Discontinued,True,36
22433,Product_Food_22433,Food,Beverages,BrandB,Supplier1,490.98,1408.32,65.14,284,73,WH-East,14.1,11x48x58,Green,XS,Mixed,1.4,1225,2017-04-30,Active,False,36
22434,Product_Electronics_22434,Electronics,Tablets,BrandE,Supplier3,368.17,583.68,36.92,156,32,WH-South,8.28,25x95x90,Gold,XL,Leather,1.9,1048,2018-11-26,Active,True,12
22435,Product_Home_22435,Home,General,BrandB,Supplier2,213.44,322.57,33.83,219,66,WH-North,43.09,55x57x62,Orange,S,Synthetic,1.1,1878,2019-10-14,Limited Stock,False,0
22436,Product_Books_22436,Books,,BrandF,Supplier3,303.47,565.88,46.37,699,99,WH-North,20.85,20x84x75,Gold,XL,Synthetic,2.2,3598,2017-04-23,Limited Stock,False,6
22437,Product_Sports_22437,Sports,General,BrandD,Supplier1,77.87,131.05,40.58,671,78,WH-East,13.4,77x73x40,Green,One Size,Leather,4.9,,2015-01-17,Discontinued,False,12
22438,Product_Home_22438,Home,General,BrandG,Supplier4,269.83,489.27,44.85,588,15,WH-South,16.94,24x48x25,Orange,XXL,Synthetic,4.8,3196,2018-07-23,Limited Stock,False,0
22439,Product_Furniture_22439,Furniture,Tables,BrandA,Supplier4,163.1,263.67,38.14,338,59,WH-South,30.07,77x10x69,Pink,XS,Wood,4.9,5,2018-11-14,Active,True,0
22440,Product_Sports_22440,Sports,General,BrandB,Supplier4,353.83,454.42,22.14,276,40,WH-North,19.71,45x37x95,Pink,XL,Metal,1.7,4211,2024-04-04,Out of Stock,False,12
22441,Product_Home_22441,Home,General,BrandC,Supplier1,439.76,1241.22,,277,73,WH-Central,49.85,84x58x20,Purple,S,Plastic,3.6,166,2020-07-18,Limited Stock,True,24
22442,Product_Garden_22442,Garden,General,BrandG,Supplier5,314.57,899.01,65.01,335,21,WH-North,17.47,38x69x35,Gold,XS,Glass,4.2,4550,2020-05-23,Limited Stock,False,
22443,Product_Garden_22443,Garden,General,BrandE,Supplier3,454.35,607.11,25.16,737,59,WH-West,28.48,11x49x61,Gold,M,Leather,1.8,1259,2022-02-09,Active,True,0
22444,Product_Electronics_22444,Electronics,Cameras,BrandH,Supplier2,480.74,804.15,40.22,537,26,WH-West,35.49,56x53x25,Gold,XL,Synthetic,1.1,1736,2022-06-05,Out of Stock,True,36
22445,Product_Garden_22445,Garden,General,BrandD,Supplier1,348.92,603.14,42.15,523,100,WH-East,4.26,49x56x42,Pink,L,Metal,3.0,907,2017-11-24,Discontinued,False,6
22446,Product_Sports_22446,Sports,General,BrandG,Supplier5,347.53,595.0,41.59,909,53,WH-East,47.38,39x97x26,Gold,S,Cotton,1.3,2168,2017-06-25,Limited Stock,False,0
22447,Product_Toys_22447,Toys,General,BrandA,Supplier2,223.64,669.54,66.6,73,36,WH-East,30.75,97x20x26,Orange,XS,Plastic,4.6,920,2019-06-22,Active,False,24
22448,Product_Home_22448,Home,General,BrandG,Supplier4,36.85,,58.38,519,35,WH-South,23.37,9x41x10,Black,XL,Leather,2.6,3812,2016-11-01,Active,True,
22449,Product_Electronics_22449,Electronics,Tablets,BrandH,Supplier2,105.73,222.35,52.45,536,77,WH-East,16.3,87x59x19,Silver,XXL,,4.7,1017,2019-09-03,Active,False,24
22450,Product_Sports_22450,Sports,General,BrandD,Supplier3,299.61,681.59,56.04,6,65,WH-Central,,9x39x30,White,S,Plastic,2.8,963,2016-04-06,Out of Stock,True,36
22451,Product_Garden_22451,Garden,General,BrandC,Supplier4,292.18,518.27,43.62,274,87,WH-West,0.47,66x61x33,Blue,L,Plastic,1.8,813,2021-01-29,Active,True,36
22452,Product_Clothing_22452,Clothing,Dresses,BrandD,Supplier1,113.19,184.16,38.54,306,55,WH-East,40.97,50x56x13,Purple,L,Cotton,4.1,4312,2018-09-11,Out of Stock,False,0
22453,Product_Toys_22453,Toys,General,BrandD,Supplier3,252.34,575.77,56.17,35,71,WH-West,41.91,42x53x60,White,S,Metal,2.6,345,,Limited Stock,True,0
22454,Product_Toys_22454,Toys,General,BrandG,Supplier2,329.14,560.36,41.26,47,61,WH-South,32.56,81x45x28,,,Mixed,2.5,4983,2023-07-21,Active,False,0
22455,Product_Toys_22455,Toys,,BrandF,Supplier1,342.06,801.16,57.3,143,92,WH-Central,47.47,86x19x17,Silver,M,Glass,,,2017-07-31,Active,False,6
22456,Product_Home_22456,Home,General,BrandD,Supplier4,144.71,250.99,42.34,105,97,WH-Central,38.45,13x24x45,Green,M,Wood,,,2019-01-21,Limited Stock,False,6
22457,Product_Books_22457,Books,Educational,BrandA,Supplier2,38.97,52.83,26.24,424,97,WH-North,30.27,60x46x17,Silver,L,Glass,2.1,4631,2024-08-08,Limited Stock,True,12
22458,Product_Books_22458,Books,Educational,BrandC,Supplier2,263.69,620.09,57.48,780,88,WH-Central,0.79,15x60x98,Blue,XS,Synthetic,2.1,2493,2019-03-24,Discontinued,True,24
22459,Product_Clothing_22459,Clothing,Dresses,BrandC,Supplier4,61.44,109.76,44.02,808,49,WH-West,23.27,29x41x82,Pink,,Wood,4.4,615,2023-08-22,Discontinued,False,36
22460,Product_Electronics_22460,Electronics,Laptops,BrandA,Supplier1,213.06,494.84,56.94,933,66,WH-West,46.18,11x43x58,White,L,Plastic,1.2,1333,2023-10-11,Discontinued,False,6
22461,Product_Furniture_22461,Furniture,Chairs,BrandD,,381.15,755.78,49.57,404,12,WH-West,40.43,33x74x74,Gold,L,Glass,2.8,3121,2023-09-27,Discontinued,False,36
22462,Product_Toys_22462,Toys,General,BrandA,Supplier3,346.75,544.37,36.3,245,25,WH-West,2.89,20x99x55,Black,S,Cotton,3.4,4948,,Out of Stock,,12
22463,Product_Furniture_22463,Furniture,Sofas,BrandE,Supplier4,400.33,622.06,35.64,894,25,WH-North,5.52,83x87x39,Gold,One Size,,3.9,3986,2021-01-26,Out of Stock,False,24
22464,Product_Electronics_22464,Electronics,Phones,BrandB,Supplier3,23.83,61.04,60.96,839,18,WH-West,15.11,75x82x93,White,S,Glass,1.7,2396,2018-05-09,,False,0
22465,Product_Food_22465,Food,Beverages,BrandD,Supplier2,62.7,134.64,53.43,330,,WH-West,13.39,72x50x47,,M,Metal,2.8,,2024-07-22,Out of Stock,False,36
22466,Product_Clothing_22466,Clothing,Dresses,BrandE,Supplier5,311.66,929.75,66.48,558,50,WH-North,7.28,48x15x24,Silver,XS,Leather,4.4,638,2022-01-30,Limited Stock,False,12
22467,Product_Toys_22467,Toys,General,BrandA,Supplier4,35.3,103.14,65.77,66,27,WH-South,18.46,,Silver,One Size,,1.1,4185,2024-01-29,,False,12
22468,Product_Furniture_22468,Furniture,Tables,BrandE,Supplier1,422.59,1244.82,,14,43,WH-North,11.84,26x94x20,Blue,XXL,Cotton,2.3,3894,2015-08-24,Discontinued,False,24
22469,Product_Electronics_22469,Electronics,Phones,BrandG,Supplier2,48.64,96.34,49.51,399,89,WH-West,29.44,,Purple,S,Wood,3.8,,2017-12-29,Limited Stock,False,24
22470,Product_Food_22470,Food,Frozen,BrandG,Supplier1,39.59,58.08,31.84,200,62,WH-Central,10.42,,Green,S,Leather,2.9,3630,2018-02-27,Active,True,36
